"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","d80eb0e1774f",,,,"User:","root"
"Cmdline:","dstat -Tafilmprs --aio --fs --ipc --lock --socket --tcp --raw --udp --unix --vm --disk-util --rpc --rpcd --output /FrameworkBenchmarks/results/20200507021811/aspcore/plaintext/stats.txt",,,,"Date:","07 May 2020 02:23:18 UTC"
"epoch","total cpu usage",,,,,"dsk/loop0",,"dsk/loop1",,"dsk/loop2",,"dsk/loop3",,"dsk/loop4",,"dsk/loop5",,"dsk/loop6",,"dsk/loop7",,"dsk/sda",,"net/eth0",,"paging",,"system",,"interrupts",,,,,,,,,,,"load avg",,,"memory usage",,,,"procs",,,"io/loop0",,"io/loop1",,"io/loop2",,"io/loop3",,"io/loop4",,"io/loop5",,"io/loop6",,"io/loop7",,"io/sda",,"swap",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"sockets",,,,,"tcp sockets",,,,,"raw","udp",,"unix sockets",,,,"virtual memory",,,,"loop0","loop1","loop2","loop3","loop4","loop5","loop6","loop7","sda"
1588818244.624,68.719,29.020,2.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17938,65925,6,84,0,0,0,0,0,203,123,0,0,13.890,7.310,4.130,3912040448,155320320,308424704,4244496384,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,14048,87525,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,929,65750,66677,0,0,0,0,0,0,0,0,0
1588818245.624,71.464,26.658,1.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118784,0,0,0,0,20233,65454,6,72,0,0,0,13,0,250,60,0,0,14.300,7.500,4.210,3916038144,151048192,308436992,4245762048,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54001664,2093477888,0,14016,87506,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,2440,63441,61199,0,0,0,0,0,0,0,0,2
1588818246.623,71.769,25.721,2.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489216,0,0,0,0,15438,58722,6,0,0,0,0,127,0,187,129,0,0,14.300,7.500,4.210,3917025280,150048768,308436992,4245282816,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,54001664,2093477888,0,14016,87504,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,302,63995,63907,0,0,0,0,0,0,0,0,6.800
1588818247.624,68.711,28.160,3.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15858,64903,12,0,0,0,0,0,0,243,105,0,0,14.300,7.500,4.210,3916197888,150614016,308436992,4245544960,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,14016,87505,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,656,64260,64285,0,0,0,0,0,0,0,0,0
1588818248.624,62.030,25.564,11.779,0.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98304,0,0,0,0,0,21482,75241,6,0,0,0,0,3,0,269,110,0,0,14.300,7.500,4.210,3904081920,162689024,308436992,4242538496,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,54001664,2093477888,0,13568,86992,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,3,676,54264,57904,0,0,0,0,0,0,0,0,1.600
1588818249.624,3.755,1.502,94.618,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302,3299,6,0,0,0,0,0,0,243,98,0,0,14.300,7.500,4.210,3895812096,170696704,308436992,4240744448,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,13536,86986,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,470,700,3278,0,0,0,0,0,0,0,0,0
1588818250.624,2.141,0.882,96.096,0.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585728,0,0,0,0,0,1811,4399,6,0,0,0,0,5,0,256,84,0,0,13.240,7.390,4.190,3895238656,170717184,308436992,4241293312,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,54001664,2093477888,0,13536,86999,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,6,1784,1913,1137,0,0,0,0,0,0,0,0,4
1588818251.624,63.819,27.889,7.789,0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614400,634880,0,0,0,0,23191,54335,12,0,0,0,0,80,0,214,106,0,0,13.240,7.390,4.190,3908571136,160702464,308436992,4235943936,18,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,54001664,2093477888,0,15392,88919,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,2396,69419,66864,0,0,0,0,0,0,0,0,7.200
1588818252.624,71.554,27.820,0.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,212992,0,0,0,0,20311,51340,6,345,0,0,0,50,0,218,151,0,0,13.240,7.390,4.190,3907891200,161312768,308469760,4234285056,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,54001664,2093477888,0,15392,88883,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,1,1399,73377,73081,0,0,0,0,0,0,0,0,6.400
1588818253.624,72.215,27.159,0.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16678,45340,6,297,0,0,0,0,0,197,102,0,0,13.240,7.390,4.190,3908546560,160657408,308469760,4234055680,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,15392,88893,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,812,71512,71721,0,0,0,0,0,0,0,0,0
1588818254.624,70.907,28.086,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17249,51129,6,195,0,0,0,0,0,250,118,0,0,13.240,7.390,4.190,3905335296,163606528,308469760,4229038080,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,15424,88889,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,201,72543,73836,0,0,0,0,0,0,0,0,0
1588818255.624,71.589,27.534,0.751,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155648,0,0,0,0,19203,53817,12,516,0,0,0,10,0,138,89,0,0,13.540,7.550,4.260,3906138112,162791424,308482048,4230123520,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54001664,2093477888,0,15424,88894,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,634,71879,71164,0,0,0,0,0,0,0,0,1.600
1588818256.624,71.910,27.216,0.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11912,39641,6,177,0,0,0,0,0,215,151,0,0,13.540,7.550,4.260,3915538432,156266496,308469760,4230524928,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,15488,88915,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,3035,71839,70451,0,0,0,0,0,0,0,0,0
1588818257.624,74.185,25.063,0.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335872,0,0,0,0,9273,34943,6,0,0,0,0,19,0,206,169,0,0,13.540,7.550,4.260,3915354112,156405760,308494336,4251770880,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,54001664,2093477888,0,15616,88982,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,16890,78087,77511,0,0,0,0,0,0,0,0,2.400
1588818258.624,71.375,28.125,0.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,0,0,0,0,0,19643,51944,6,0,0,0,0,1,0,190,137,0,0,13.540,7.550,4.260,3912892416,158343168,308494336,4248244224,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54001664,2093477888,0,15616,88966,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,322,71171,72489,0,0,0,0,0,0,0,0,0.800
1588818259.624,71.303,28.070,0.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13729,40218,12,0,0,0,0,0,0,226,91,0,0,13.540,7.550,4.260,3905155072,165818368,308494336,4240519168,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,15616,88972,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,4775,74603,74715,0,0,0,0,0,0,0,0,0
1588818260.627,72.070,27.057,0.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10670,34076,24,0,0,0,0,0,0,198,127,0,0,13.730,7.690,4.320,3910082560,160890880,308494336,4243722240,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,15648,88995,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,690,73221,73973,0,0,0,0,0,0,0,0,0
1588818261.623,71.231,27.889,0.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98304,0,0,0,0,15913,45428,6,0,0,0,0,2,0,188,69,0,0,13.730,7.690,4.320,3906932736,163774464,308494336,4239847424,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54001664,2093477888,0,15616,88979,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,227,74090,74889,0,0,0,0,0,0,0,0,1.200
1588818262.624,73.308,25.313,1.128,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315392,0,0,0,0,8841,34214,6,0,0,0,0,24,0,156,165,0,0,13.730,7.690,4.320,3914166272,156545024,308518912,4249419776,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,54001664,2093477888,0,15648,89005,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,4431,70502,68577,0,0,0,0,0,0,0,0,3.200
1588818263.624,71.895,27.227,0.627,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438272,0,0,0,0,13993,42897,12,0,0,0,0,76,0,178,157,0,0,13.730,7.690,4.320,3913039872,157560832,308609024,4249530368,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,54001664,2093477888,0,15648,89009,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,1016,72881,71786,0,0,0,0,0,0,0,0,9.600
1588818264.624,71.231,27.889,0.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9941,33993,6,0,0,0,0,0,0,170,83,0,0,13.730,7.690,4.320,3911512064,158826496,308609024,4248285184,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,15648,88993,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,99,74476,75660,0,0,0,0,0,0,0,0,0
1588818265.624,70.250,28.375,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20486,60272,6,0,0,0,0,0,0,200,165,0,0,14.240,7.900,4.410,3909238784,161099776,308609024,4245364736,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,15648,88980,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,631,71428,72578,0,0,0,0,0,0,0,0,0
1588818266.624,16.457,4.523,73.367,5.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274432,6443008,0,0,0,6299648,5325,29738,6,0,0,0,0,53,0,216,172,0,0,14.240,7.900,4.410,3893157888,182546432,308604928,4234227712,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,60293120,2087186432,0,13664,86066,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,4,1297,5476,11996,0,0,0,0,0,0,0,0,8.800
1588818267.624,5.177,1.389,91.540,1.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323584,0,0,0,0,2428,7313,12,0,0,0,0,18,0,242,188,0,0,14.240,7.900,4.410,3892338688,183017472,308629504,4234551296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60293120,2087186432,0,13664,86077,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,1308,1509,341,0,0,0,0,0,0,0,0,2.800
1588818268.624,33.712,14.141,51.894,0.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233472,20652032,0,0,0,23154688,9157,22384,6,0,0,0,0,177,0,155,55,0,0,14.240,7.900,4.410,3961180160,229744640,308199424,4097716224,18,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,163,83361792,2064117760,0,20256,87220,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,7,13062,52494,61453,0,0,0,0,0,0,0,0,18
1588818269.624,67.818,31.319,0.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159744,3166208,0,0,0,626688,23389,48866,6,0,0,0,0,53,0,139,313,0,0,14.240,7.900,4.410,3990278144,415391744,307638272,3889561600,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,83886080,2063593472,0,21504,82098,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,2,8147,81863,131302,0,0,0,0,0,0,0,0,4.800
1588818270.624,70.051,28.934,1.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57344,0,0,0,0,0,9565,28584,6,0,0,0,0,2,0,153,102,0,0,14.380,8.030,4.470,3990589440,414892032,307638272,3899215872,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,75497472,2071982080,0,21504,82138,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,1,591,76248,75720,0,0,0,0,0,0,0,0,0.800
1588818271.624,71.930,27.318,0.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15440,42621,10,0,0,0,0,0,0,151,182,0,0,14.380,8.030,4.470,3991977984,413384704,307638272,3895095296,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75497472,2071982080,0,21600,82243,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,1511,75955,75897,0,0,0,0,0,0,0,0,0
1588818272.624,69.724,29.523,0.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13469,39863,8,0,0,0,0,0,0,126,173,0,0,14.380,8.030,4.470,3993071616,412291072,307638272,3908083712,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61341696,2086137856,0,21632,82241,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,973,73475,74083,0,0,0,0,0,0,0,0,0
1588818273.624,71,28.375,0.500,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,266240,0,0,0,0,14830,42563,6,0,0,0,0,30,0,116,80,0,0,14.380,8.030,4.470,3991093248,413454336,307671040,3908096000,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,61341696,2086137856,0,21632,82246,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,229,77828,77950,0,0,0,0,0,0,0,0,6
1588818274.624,71.500,28.250,0.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126976,0,0,0,0,26669,63386,6,0,0,0,0,5,0,149,97,0,0,14.380,8.030,4.470,3991953408,412585984,307679232,3907223552,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61341696,2086137856,0,21632,82241,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,412,79075,78587,0,0,0,0,0,0,0,0,0.400
1588818275.624,71.429,27.945,0.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262144,0,0,0,0,13747,38636,9,0,0,0,0,48,0,181,126,0,0,14.590,8.180,4.540,3993305088,410898432,307736576,3905347584,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,61341696,2086137856,0,21600,82233,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,759,78750,79675,0,0,0,0,0,0,0,0,6.400
1588818276.629,72.208,27.295,0.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,4329472,0,0,0,0,19485,52458,9,0,0,0,0,111,0,199,137,0,0,14.590,8.180,4.540,3995496448,408014848,307740672,3909967872,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,61341696,2086137856,0,21600,82253,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,657,76523,75256,0,0,0,0,0,0,0,0,5.200
1588818277.624,72.601,26.894,0.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,462848,0,0,0,0,19390,50103,6,0,0,0,0,20,0,224,150,0,0,14.590,8.180,4.540,4005998592,397385728,307765248,3918721024,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,61341696,2086137856,0,21600,82287,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,4614,76212,73324,0,0,0,0,0,0,0,0,4.800
1588818278.624,71.321,28.428,0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368640,0,0,0,0,20561,48055,6,0,0,0,0,1,0,262,93,0,0,14.590,8.180,4.540,4007071744,396312576,307765248,3915411456,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61341696,2086137856,0,21632,82285,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,707,78320,79111,0,0,0,0,0,0,0,0,0.800
1588818279.624,69.337,30.288,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23129,55343,7,0,0,0,0,0,0,217,108,0,0,14.590,8.180,4.540,4001996800,401129472,307765248,3910459392,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61341696,2086137856,0,21632,82268,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,85,78613,79602,0,0,0,0,0,0,0,0,0
1588818280.624,71.875,27,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12650,38451,11,0,0,0,0,0,0,119,130,0,0,14.780,8.330,4.600,4001443840,401682432,307765248,3915980800,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61341696,2086137856,0,21632,82300,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,1888,75342,74126,0,0,0,0,0,0,0,0,0
1588818281.624,70.802,28.822,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,212992,0,0,0,0,19938,50189,6,0,0,0,0,35,0,140,165,0,0,14.780,8.330,4.600,4003880960,398938112,307806208,3916247040,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,61341696,2086137856,0,21632,82301,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,879,71758,72247,0,0,0,0,0,0,0,0,6
1588818282.624,70.250,28.875,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18913,51826,6,0,0,0,0,0,0,232,202,0,0,14.780,8.330,4.600,4006895616,395923456,307806208,3915984896,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61341696,2086137856,0,21632,82300,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,206,74337,74312,0,0,0,0,0,0,0,0,0
1588818283.624,56.747,19.546,19.924,3.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560000,81920,0,0,0,0,20292,83466,7,0,0,0,0,54,0,176,167,0,0,14.780,8.330,4.600,3951484928,461852672,307732480,3909898240,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,61341696,2086137856,0,13632,74074,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,32,5091,44683,61178,0,0,0,0,0,0,0,0,14.400
1588818284.624,1.631,1.004,97.491,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69632,0,0,0,0,0,1518,3296,11,0,0,0,0,1,0,158,92,0,0,14.780,8.330,4.600,3947855872,465457152,307732480,3904417792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61341696,2086137856,0,13632,74054,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,627,661,2111,0,0,0,0,0,0,0,0,0
1588818285.624,1.263,0.631,95.328,2.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,274432,0,0,0,0,1432,3037,6,0,0,0,0,20,0,198,92,0,0,13.680,8.200,4.580,3946295296,466214912,307757056,3902574592,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,61341696,2086137856,0,13600,74054,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,2,519,1011,1420,0,0,0,0,0,0,0,0,5.200
1588818286.624,14.610,58.312,25.567,1.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217088,30027776,0,0,0,30027776,5080,33217,6,0,0,0,0,430,0,260,106,0,0,13.680,8.200,4.580,4180107264,430084096,307593216,3679842304,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,423,83623936,2063855616,0,32384,91508,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,2,38914,68913,57989,0,0,0,0,0,0,0,0,26.400
1588818287.624,44.417,54.580,0.753,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42213376,0,0,0,43159552,9476,45102,24,0,0,0,0,500,0,242,117,0,0,13.680,8.200,4.580,4363857920,479936512,307572736,3398959104,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,127139840,2020339712,0,41408,96646,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,40429,101655,115257,0,0,0,0,0,0,0,0,38.400
1588818288.853,45,52.966,1.017,1.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516096,45953024,0,0,0,42528768,17060,41339,12,546,0,0,0,716,0,293,209,0,0,13.680,8.200,4.580,4445749248,844787712,279146496,3072962560,19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,695,60817408,2086662144,0,45824,89180,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,12,19772,88881,183091,0,0,0,0,0,0,0,0,40.400
1588818289.623,49.758,32.367,4.348,13.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249856,6578176,0,0,0,7561216,4727,7744,24,247,0,0,0,103,0,104,63,0,0,13.680,8.200,4.580,4458209280,916041728,278949888,2991198208,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,96,62185472,2085294080,0,45920,88676,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,4,1840,27102,46156,0,0,0,0,0,0,0,0,6.800
1588818290.624,65.250,34.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,1093632,0,0,0,0,23246,48583,6,125,0,0,0,7,0,238,278,0,0,14.340,8.430,4.680,4466245632,953139200,278241280,2954592256,24,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,61136896,2086342656,0,46176,88225,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,1,18160,79403,90054,0,0,0,0,0,0,0,0,2.400
1588818291.624,68.461,31.414,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015808,0,0,0,1015808,26374,55880,6,0,0,0,0,19,0,295,210,0,0,14.340,8.430,4.680,4478709760,951590912,278142976,2944499712,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,61816832,2085662720,0,46176,87766,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,9268,77665,85643,0,0,0,0,0,0,0,0,0.800
1588818292.624,70.500,28.875,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,0,0,0,0,0,25519,59970,12,0,0,0,0,1,0,190,83,0,0,14.340,8.430,4.680,4479455232,950317056,278142976,2939686912,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61816832,2085662720,0,46176,87751,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,842,80575,80939,0,0,0,0,0,0,0,0,0.800
1588818293.624,70.050,29.449,0.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,16469,39342,6,0,0,0,0,1,0,248,64,0,0,14.340,8.430,4.680,4477325312,952168448,278147072,2939916288,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61816832,2085662720,0,46176,87748,0,0,0,0,0,1,0,55,1,1,0,0,1,0,0,0,0,0,1,0,0,52,0,52,0,724,82715,81697,0,0,0,0,0,0,0,0,0.800
