"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","d80eb0e1774f",,,,"User:","root"
"Cmdline:","dstat -Tafilmprs --aio --fs --ipc --lock --socket --tcp --raw --udp --unix --vm --disk-util --rpc --rpcd --output /FrameworkBenchmarks/results/20200507021811/aspcore/json/stats.txt",,,,"Date:","07 May 2020 02:21:03 UTC"
"epoch","total cpu usage",,,,,"dsk/loop0",,"dsk/loop1",,"dsk/loop2",,"dsk/loop3",,"dsk/loop4",,"dsk/loop5",,"dsk/loop6",,"dsk/loop7",,"dsk/sda",,"net/eth0",,"paging",,"system",,"interrupts",,,,,,,,,,,"load avg",,,"memory usage",,,,"procs",,,"io/loop0",,"io/loop1",,"io/loop2",,"io/loop3",,"io/loop4",,"io/loop5",,"io/loop6",,"io/loop7",,"io/sda",,"swap",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"sockets",,,,,"tcp sockets",,,,,"raw","udp",,"unix sockets",,,,"virtual memory",,,,"loop0","loop1","loop2","loop3","loop4","loop5","loop6","loop7","sda"
1588818109.543,63.728,34.761,1.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4362240,0,0,0,0,38067,351567,6,0,0,0,0,78,0,223,73,0,0,8.620,3.210,2.500,3829915648,167440384,307634176,4287299584,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59244544,2088235008,0,13408,91519,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,3,0,0,1,0,0,46,0,46,0,612,493,459,0,0,0,0,0,0,0,0,8
1588818110.544,62.406,35.714,1.754,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,0,0,0,0,38686,233259,6,0,0,0,0,23,0,188,134,0,0,8.890,3.360,2.560,3835965440,161103872,307658752,4296814592,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,59244544,2088235008,0,13408,91527,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,3,0,0,1,0,0,46,0,46,0,184,2707,479,0,0,0,0,0,0,0,0,2.800
1588818111.543,20.532,10.393,69.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10930,115459,12,0,0,0,0,0,0,187,197,0,0,8.890,3.360,2.560,3836022784,161067008,307658752,4296908800,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13408,91491,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,2,0,0,1,0,0,46,0,46,0,466,592,955,0,0,0,0,0,0,0,0,0
1588818112.543,2.258,1.129,96.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81920,0,0,0,0,1951,5160,6,0,0,0,0,1,0,212,155,0,0,8.890,3.360,2.560,3836362752,160378880,307658752,4297256960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59244544,2088235008,0,13408,91491,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,2,0,0,1,0,0,46,0,46,0,596,638,483,0,0,0,0,0,0,0,0,0.400
1588818113.543,40.712,24.427,34.478,0.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53248,0,92,0,0,0,21285,96661,6,0,0,0,0,3,0,196,158,0,0,8.890,3.360,2.560,3836788736,159985664,307658752,4297158656,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,59244544,2088235008,0,13440,91557,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,2,0,0,1,0,0,46,0,46,2,868,1642,1445,0,0,0,0,0,0,0,0,1.600
1588818114.543,64.322,32.035,3.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39662,198742,6,0,0,0,0,0,0,164,124,0,0,8.890,3.360,2.560,3836465152,160047104,307658752,4297519104,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13440,91557,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,2,0,0,1,0,0,46,0,46,0,153,1376,1219,0,0,0,0,0,0,0,0,0
1588818115.543,61.747,33.333,4.920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,34366,158576,12,0,0,0,0,0,0,212,92,0,0,9.060,3.490,2.600,3828793344,167714816,307658752,4288708608,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13440,91552,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,1,0,0,1,0,0,46,0,46,0,590,943,3028,0,0,0,0,0,0,0,0,0.400
1588818116.543,62.658,31.646,5.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57344,0,0,0,0,32934,164166,6,0,0,0,0,4,0,277,225,0,0,9.060,3.490,2.600,3837652992,158584832,307666944,4298309632,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59244544,2088235008,0,13440,91558,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,1,0,0,1,0,0,46,0,46,0,151,3425,991,0,0,0,0,0,0,0,0,0.400
1588818117.543,61.713,33.123,5.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,29994,144606,6,0,0,0,0,0,0,186,258,0,0,9.060,3.490,2.600,3837009920,159227904,307666944,4297785344,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13440,91557,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,1,0,0,1,0,0,46,0,46,0,193,1263,1513,0,0,0,0,0,0,0,0,0
1588818118.543,64.366,31.493,4.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,86016,0,0,0,0,37227,190044,6,0,0,0,0,16,0,165,252,0,0,9.060,3.490,2.600,3843342336,152629248,307683328,4305637376,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,59244544,2088235008,0,13440,91567,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,1,0,0,1,0,0,46,0,46,0,745,3512,1509,0,0,0,0,0,0,0,0,2.800
1588818119.543,63.478,33.540,2.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36050,152072,12,0,0,0,0,0,0,171,160,0,0,9.060,3.490,2.600,3843645440,152309760,307683328,4305686528,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13440,91567,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,1,0,0,1,0,0,46,0,46,0,242,588,481,0,0,0,0,0,0,0,0,0
1588818120.543,63.131,33.081,3.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,29868,195091,6,0,0,0,0,0,0,186,198,0,0,9.700,3.710,2.680,3843760128,152195072,307683328,4304375808,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13440,91565,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,245,1545,1956,0,0,0,0,0,0,0,0,0
1588818121.543,60.252,33.711,6.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29995,133068,6,396,0,0,0,0,0,150,133,0,0,9.700,3.710,2.680,3862831104,135507968,307683328,4322267136,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13472,90735,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,2617,6641,2140,0,0,0,0,0,0,0,0,0
1588818122.543,60.433,34.860,4.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,37280,164905,6,6,0,0,0,0,0,197,94,0,0,9.700,3.710,2.680,3854987264,143351808,307683328,4314611712,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13472,90735,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,304,1521,3334,0,0,0,0,0,0,0,0,0
1588818123.543,60.875,35.125,3.875,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147456,0,0,0,0,0,35265,149940,12,0,0,0,0,1,0,214,207,0,0,9.700,3.710,2.680,3843162112,155029504,307683328,4300648448,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59244544,2088235008,0,13472,90723,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,332,928,4520,0,0,0,0,0,0,0,0,0.800
1588818124.543,61.548,34.207,4.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475136,246,0,0,0,36140,146476,6,0,0,0,0,91,0,180,100,0,0,9.700,3.710,2.680,3833069568,165113856,307691520,4289605632,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,59244544,2088235008,0,13440,90697,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,655,958,3529,0,0,0,0,0,0,0,0,2.800
1588818125.543,64.956,34.793,0.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46163,162169,24,0,0,0,0,0,0,183,106,0,0,10.360,3.950,2.760,3832852480,165330944,307691520,4288819200,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13440,90685,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,277,1263,1454,0,0,0,0,0,0,0,0,0
1588818126.543,64.573,32.412,3.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81920,246,0,0,0,38043,142511,6,0,0,0,0,1,0,186,82,0,0,10.360,3.950,2.760,3832082432,165490688,307691520,4289429504,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59244544,2088235008,0,13440,90696,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,165,866,924,0,0,0,0,0,0,0,0,0.400
1588818127.543,62.814,34.171,3.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35112,149057,30,0,0,0,0,0,0,202,94,0,0,10.360,3.950,2.760,3831795712,165859328,307691520,4289155072,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13440,90696,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,714,1136,1276,0,0,0,0,0,0,0,0,0
1588818128.543,27.364,17.024,55.485,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,16134,83253,6,0,0,0,0,0,0,180,153,0,0,10.360,3.950,2.760,3827580928,170082304,307691520,4287139840,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13408,90627,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,500,841,1771,0,0,0,0,0,0,0,0,0
1588818129.543,1.892,0.631,96.974,0.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57344,0,0,0,0,1868,4478,6,0,0,0,0,4,0,208,148,0,0,10.360,3.950,2.760,3828310016,169345024,307699712,4287606784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59244544,2088235008,0,13408,90629,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,156,480,223,0,0,0,0,0,0,0,0,0.800
1588818130.543,37.390,19.197,43.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24087,98649,6,0,0,0,0,0,0,131,75,0,0,10.740,4.130,2.830,3830718464,166584320,307699712,4288012288,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13472,90757,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1337,1847,1115,0,0,0,0,0,0,0,0,0
1588818131.543,63.092,35.162,1.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44969,241387,12,0,0,0,0,0,0,135,157,0,0,10.740,4.130,2.830,3829956608,167428096,307699712,4287406080,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13472,90756,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,267,1936,2064,0,0,0,0,0,0,0,0,0
1588818132.543,64.366,33.752,1.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315392,0,0,0,0,0,39390,227868,6,60,0,0,0,2,0,162,126,0,0,10.740,4.130,2.830,3829231616,167485440,307699712,4288073728,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,59244544,2088235008,0,13472,90755,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,175,1585,1326,0,0,0,0,0,0,0,0,1.600
1588818133.543,64.232,33.753,2.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,44477,217726,6,492,0,0,0,1,0,239,197,0,0,10.740,4.130,2.830,3838201856,158552064,307699712,4296126464,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59244544,2088235008,0,13536,90782,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1511,3590,1405,0,0,0,0,0,0,0,0,0.400
1588818134.543,63.387,34.994,1.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44346,246150,6,414,0,0,0,0,0,213,143,0,0,10.740,4.130,2.830,3838763008,157990912,307699712,4295901184,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59244544,2088235008,0,13536,90783,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,600,1917,1722,0,0,0,0,0,0,0,0,0
1588818135.543,63.717,33.628,2.528,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245760,40960,0,0,229376,0,36210,156333,12,84,0,0,0,16,0,309,242,0,0,11.400,4.380,2.910,3864506368,141074432,307707904,4311625728,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,50855936,2096623616,0,13568,90752,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,11825,13981,10421,0,0,0,0,0,0,0,0,2.800
1588818136.543,64.233,34.158,1.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81920,0,0,0,0,46000,245045,6,0,0,0,0,1,0,247,112,0,0,11.400,4.380,2.910,3860160512,145240064,307707904,4306354176,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50593792,2096885760,0,13600,90745,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,595,2063,3288,0,0,0,0,0,0,0,0,0.400
1588818137.543,64.080,34.793,1.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50486,227458,6,0,0,0,0,0,0,207,53,0,0,11.400,4.380,2.910,3858538496,146948096,307707904,4305444864,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13600,90748,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,181,1361,1672,0,0,0,0,0,0,0,0,0
1588818138.544,63.237,35.634,1.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,48159,206652,6,0,0,0,0,1,0,221,69,0,0,11.400,4.380,2.910,3856523264,148963328,307707904,4305113088,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50593792,2096885760,0,13632,90753,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1016,2948,2895,0,0,0,0,0,0,0,0,0.800
1588818139.543,64.349,33.628,2.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3735552,0,0,0,0,46193,196947,12,0,0,0,0,49,0,187,102,0,0,11.400,4.380,2.910,3852808192,152403968,307707904,4302553088,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50593792,2096885760,0,13632,90741,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,644,2223,2810,0,0,0,0,0,0,0,0,2
1588818140.543,63.321,34.944,1.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139264,0,0,0,0,46005,169442,6,0,0,0,0,5,0,119,81,0,0,12.090,4.640,3.010,3851321344,153890816,307716096,4300365824,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50593792,2096885760,0,13632,90732,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,172,1850,2510,0,0,0,0,0,0,0,0,0.800
1588818141.543,63.363,35.257,1.380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47113,179954,6,0,0,0,0,0,0,172,155,0,0,12.090,4.640,3.010,3851341824,153600000,307716096,4297912320,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13632,90730,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,187,1457,1957,0,0,0,0,0,0,0,0,0
1588818142.543,64.392,33.871,1.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151552,0,0,0,0,42349,250984,6,0,0,0,0,22,0,157,67,0,0,12.090,4.640,3.010,3839213568,165683200,307732480,4285841408,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50593792,2096885760,0,13568,90685,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,649,1806,4893,0,0,0,0,0,0,0,0,2
1588818143.543,65.157,32.956,1.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,0,0,0,0,0,44412,181731,12,0,0,0,0,1,0,110,75,0,0,12.090,4.640,3.010,3830992896,173408256,307732480,4285247488,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50593792,2096885760,0,13568,90683,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,357,1598,3499,0,0,0,0,0,0,0,0,0.800
1588818144.543,62.610,36.136,1.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50489,192792,6,0,0,0,0,0,0,177,69,0,0,12.090,4.640,3.010,3830054912,174084096,307732480,4285485056,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13568,90684,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,700,2532,2593,0,0,0,0,0,0,0,0,0
1588818145.543,33.499,17.684,46.202,2.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569344,0,0,0,0,24041,89150,6,0,0,0,0,50,0,201,113,0,0,11.280,4.590,3,3826774016,177344512,307789824,4282896384,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,50593792,2096885760,0,13440,90555,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,865,1549,2682,0,0,0,0,0,0,0,0,6
1588818146.543,1.385,0.882,94.207,3.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212992,0,0,0,0,1444,3143,6,0,0,0,0,42,0,172,101,0,0,11.280,4.590,3,3826282496,177524736,307838976,4283162624,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,50593792,2096885760,0,13440,90562,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,205,554,556,0,0,0,0,0,0,0,0,5.200
1588818147.543,32,16.625,50.125,1.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,270336,107,0,0,0,21128,61203,12,0,0,0,0,18,0,234,95,0,0,11.280,4.590,3,3828326400,174833664,307855360,4285313024,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,50593792,2096885760,0,13568,90810,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,997,3456,2338,0,0,0,0,0,0,0,0,3.200
1588818148.544,63.092,34.913,1.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81920,0,0,0,0,35647,125039,24,141,0,0,0,1,0,176,68,0,0,11.280,4.590,3,3830435840,172367872,307855360,4288913408,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50593792,2096885760,0,13568,90813,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1091,3510,2731,0,0,0,0,0,0,0,0,0.400
1588818149.543,62.735,35.132,2.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110592,0,0,0,0,28112,115867,6,513,0,0,0,15,0,173,48,0,0,11.280,4.590,3,3829248000,173625344,307871744,4289544192,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,50593792,2096885760,0,13568,90817,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,205,2248,2364,0,0,0,0,0,0,0,0,2
1588818150.543,64.035,35.088,0.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45897,125395,6,516,0,0,0,0,0,153,143,0,0,11.820,4.820,3.080,3830370304,172503040,307871744,4285964288,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13568,90813,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1678,3849,3064,0,0,0,0,0,0,0,0,0
1588818151.543,63.840,35.162,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47751,138032,12,513,0,0,0,0,0,160,153,0,0,11.820,4.820,3.080,3835482112,167387136,307871744,4289613824,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13600,90814,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,975,3860,2763,0,0,0,0,0,0,0,0,0
1588818152.544,62.610,35.885,1.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33848,123755,6,429,0,0,0,0,0,200,107,0,0,11.820,4.820,3.080,3831980032,170885120,307871744,4292259840,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13600,90832,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1583,3661,4687,0,0,0,0,0,0,0,0,0
1588818153.543,66.291,31.830,1.880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,262144,0,0,0,0,28699,115575,6,0,0,0,0,13,0,218,221,0,0,11.820,4.820,3.080,3865444352,137846784,307892224,4317728768,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,50593792,2096885760,0,13632,90899,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,11296,14594,6211,0,0,0,0,0,0,0,0,2
1588818154.544,63.270,35.220,1.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983040,0,0,0,0,30071,116655,6,0,0,0,0,117,0,87,81,0,0,11.820,4.820,3.080,3860381696,142245888,307892224,4311834624,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,50593792,2096885760,0,13664,90871,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1227,2871,4233,0,0,0,0,0,0,0,0,2.400
1588818155.544,60.979,37.390,1.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36578,128366,12,0,0,0,0,0,0,135,169,0,0,12.230,5.020,3.160,3845824512,157036544,307892224,4295995392,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13664,90858,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,252,2074,6068,0,0,0,0,0,0,0,0,0
1588818156.543,62.814,35.804,1.256,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,307200,0,0,0,0,30263,119009,6,0,0,0,0,36,0,200,91,0,0,12.230,5.020,3.160,3845726208,156422144,307920896,4296511488,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,50593792,2096885760,0,13664,90858,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,104,2815,2564,0,0,0,0,0,0,0,0,4
1588818157.543,65.255,33.499,1.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135168,0,0,0,0,39867,126886,6,0,0,0,0,5,0,172,89,0,0,12.230,5.020,3.160,3843129344,158760960,307924992,4293619712,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50593792,2096885760,0,13664,90856,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,607,3015,3652,0,0,0,0,0,0,0,0,0.800
1588818158.544,64.115,34.504,1.255,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258048,0,0,0,0,35060,122251,6,0,0,0,0,44,0,170,85,0,0,12.230,5.020,3.160,3845545984,156299264,307974144,4296679424,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,50593792,2096885760,0,13664,90858,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,280,3748,3137,0,0,0,0,0,0,0,0,6
1588818159.544,63.363,35.006,1.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81920,0,0,0,0,26904,112729,12,0,0,0,0,1,0,210,155,0,0,12.230,5.020,3.160,3843846144,157716480,307974144,4296925184,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50593792,2096885760,0,13664,90857,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,176,2324,2505,0,0,0,0,0,0,0,0,0.400
